Articolo Venduto,Date,Articolo - Listino,Colore,Taglia,Categoria,Genere,Posto,CASH,Sconto,Prezzo vendita,Costo acquisto + IVA,Netto,Margine %,Inventario,Prezzo di acquisto," IVA",Prezzo listino,IVA %,Margine,Costo,Prezzo di vendita,Data,Variazione prezzo
100g,"April 6, 2025",HeD CS Rov low (https://www.notion.so/HeD-CS-Rov-low-1c6f56f3c32b80f8b742fadc5e09e63e?pvs=21),Nero,56,100G,Donna,Frosinone,No,,45,25.35,19.65,1.69,,15,10.35,45,,,,,,
100g,"April 6, 2025",Fly Rush (https://www.notion.so/Fly-Rush-115f56f3c32b80afb634cb94d88db3ab?pvs=21),Bianco,3XL,100G,Donna,Frosinone,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
Gilet,"April 6, 2025",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Panna,L,Gilet,Donna,Frosinone,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Gilet,"April 6, 2025",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Bianco,3XL,Gilet,Donna,Frosinone,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Gilet,"April 6, 2025",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Panna,3XL,Gilet,Donna,Frosinone,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Gilet,"April 6, 2025",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Blu,2XL,Gilet,Donna,Frosinone,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Gilet,"April 6, 2025",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Bianco,XL,Gilet,Donna,Frosinone,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Gilet,"April 6, 2025",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Blu,L,Gilet,Donna,Frosinone,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Gilet,"April 6, 2025",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Nero,L,Gilet,Donna,Frosinone,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Gilet,"April 6, 2025",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Panna,XL,Gilet,Donna,Frosinone,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Gilet,"April 6, 2025",Gilet Plus (https://www.notion.so/Gilet-Plus-05bc7eaacdca4102880be1dde048cc44?pvs=21),Nero,54,Gilet,Donna,Frosinone,No,,30,18.9,11.1,1.575,,12,6.9,30,,,,,,
100g,"April 6, 2025",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Celeste,L,100G,Donna,Frosinone,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"April 6, 2025",Fly Rush (https://www.notion.so/Fly-Rush-115f56f3c32b80afb634cb94d88db3ab?pvs=21),Bianco,S,100G,Donna,Frosinone,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"April 6, 2025",Fly Rush (https://www.notion.so/Fly-Rush-115f56f3c32b80afb634cb94d88db3ab?pvs=21),Verde,M,100G,Donna,Frosinone,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
Neoprene Light,"April 6, 2025",Neoprene Light 2 MID (https://www.notion.so/Neoprene-Light-2-MID-1a8f56f3c32b800fb320f378bf297b28?pvs=21),Blu,2XL,Neoprene Light,Donna,Frosinone,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
Neoprene Lungo,"April 6, 2025",Neoprene Lungo IS Pelo (https://www.notion.so/Neoprene-Lungo-IS-Pelo-15bf56f3c32b8011b678df03cac51c03?pvs=21),Nero,3XL,Neoprene,Donna,Frosinone,No,30,65,47.95,17.05,1.45303030303,,33,14.95,95,,,,,,
Neoprene Light,"April 6, 2025",Neoprene Light CS ov (https://www.notion.so/Neoprene-Light-CS-ov-198f56f3c32b80a59d1cfcff56af1954?pvs=21),Nero,3XL,Neoprene Light,Donna,Frosinone,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
Neoprene Light,"April 6, 2025",Neoprene Light 2 MID (https://www.notion.so/Neoprene-Light-2-MID-1a8f56f3c32b800fb320f378bf297b28?pvs=21),Blu,L,Neoprene Light,Donna,Frosinone,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
Neoprene Light,"April 6, 2025",Neoprene Light CS ov (https://www.notion.so/Neoprene-Light-CS-ov-198f56f3c32b80a59d1cfcff56af1954?pvs=21),Bianco,3XL,Neoprene Light,Donna,Frosinone,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
Neoprene Light,"April 6, 2025",Neoprene Light CS ov (https://www.notion.so/Neoprene-Light-CS-ov-198f56f3c32b80a59d1cfcff56af1954?pvs=21),Bianco,S,Neoprene Light,Donna,Frosinone,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
Neoprene Light,"April 6, 2025",Neoprene Light CS ov (https://www.notion.so/Neoprene-Light-CS-ov-198f56f3c32b80a59d1cfcff56af1954?pvs=21),Lilla,2XL,Neoprene Light,Donna,Frosinone,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
Neoprene Light,"April 6, 2025",Neoprene Light 2 MID (https://www.notion.so/Neoprene-Light-2-MID-1a8f56f3c32b800fb320f378bf297b28?pvs=21),Bianco,M,Neoprene Light,Donna,Frosinone,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
Neoprene Light,"April 6, 2025",Neoprene Light 2 MID (https://www.notion.so/Neoprene-Light-2-MID-1a8f56f3c32b800fb320f378bf297b28?pvs=21),Bianco,3XL,Neoprene Light,Donna,Frosinone,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
Neoprene Light,"April 6, 2025",Neoprene Light 2 MID (https://www.notion.so/Neoprene-Light-2-MID-1a8f56f3c32b800fb320f378bf297b28?pvs=21),Bianco,M,Neoprene Light,Donna,Frosinone,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
Neoprene Light,"April 6, 2025",Neoprene Light CS ov (https://www.notion.so/Neoprene-Light-CS-ov-198f56f3c32b80a59d1cfcff56af1954?pvs=21),Bianco,L,Neoprene Light,Donna,Frosinone,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
Eco Fur,"April 6, 2025",Eco Fur Corta Swa CF ov (https://www.notion.so/Eco-Fur-Corta-Swa-CF-ov-179f56f3c32b80d29264d6b72b362579?pvs=21),Roano,One Size,Eco Fur,Donna,Frosinone,No,,105,68.15,36.85,1.548863636364,,44,24.15,105,,,,,,
Eco Fur,"April 6, 2025",Eco Fur Corta Swa CF ov (https://www.notion.so/Eco-Fur-Corta-Swa-CF-ov-179f56f3c32b80d29264d6b72b362579?pvs=21),Marrone,One Size,Eco Fur,Donna,Frosinone,No,,105,68.15,36.85,1.548863636364,,44,24.15,105,,,,,,
Giacca Jeans,"April 6, 2025",Giacca Jeans Full (https://www.notion.so/Giacca-Jeans-Full-1bff56f3c32b8061a2d5ded389ae8248?pvs=21),Nero,One Size,Abbigliamento,Donna,Frosinone,No,,55,33.65,21.35,1.602380952381,,21,12.65,55,,,,,,
Coprispalla,"April 6, 2025",Pelliccia (https://www.notion.so/Pelliccia-116f56f3c32b8013aadac721b2beb71c?pvs=21),Beige,One Size,Pelliccia,Donna,Frosinone,No,50,50,16.5,33.5,3.3,,5,11.5,100,,,,,,
Lapin,"April 6, 2025",Pelliccia (https://www.notion.so/Pelliccia-116f56f3c32b8013aadac721b2beb71c?pvs=21),Grigio,One Size,Pelliccia,Donna,Frosinone,No,60,40,14.2,25.8,2.84,,5,9.2,100,,,,,,
Pelle Barone,"April 6, 2025",Pelle Chiodo Donna S2 (https://www.notion.so/Pelle-Chiodo-Donna-S2-1c6f56f3c32b805a8facc19bf9a7f088?pvs=21),Nero,XL,Pelle,Donna,Frosinone,Yes,24,245,161.35,83.65,1.536666666667,,105,56.35,269,,,,,,
Pelle Barone,"April 6, 2025",Pelle Viola S2 (https://www.notion.so/Pelle-Viola-S2-1bdf56f3c32b80559934f83cf20ac0fd?pvs=21),Nero,L,Pelle,Donna,Frosinone,Yes,29,170,127.1,42.9,1.444318181818,,88,39.1,199,,,,,,
Pelle Barone,"April 6, 2025",Pelle Irina Crust (https://www.notion.so/Pelle-Irina-Crust-1cff56f3c32b80e5a3c4e6e5be5bcd3b?pvs=21),Cuoio,L,Pelle,Donna,Frosinone,No,14,255,183.65,71.35,1.4692,,125,58.65,269,,,,,,
Pelle Barone,"April 6, 2025",Pelle Chiodo Donna S2 (https://www.notion.so/Pelle-Chiodo-Donna-S2-1c6f56f3c32b805a8facc19bf9a7f088?pvs=21),Verde,XL,Pelle,Donna,Frosinone,No,19,250,162.5,87.5,1.547619047619,,105,57.5,269,,,,,,
Trench,"April 6, 2025",Trench  (https://www.notion.so/Trench-4187412f2502401ea8e8f9463c24fafe?pvs=21),Bianco,S,Trench,Donna,Frosinone,No,10,55,34.65,20.35,1.575,,22,12.65,65,,,,,,
Impermeabile,"April 6, 2025",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Fucsia,S,Impermeabili,Donna,Frosinone,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabile,"April 6, 2025",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Blu,M,Impermeabili,Donna,Frosinone,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabile,"April 6, 2025",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Blu,L,Impermeabili,Donna,Frosinone,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabile,"April 6, 2025",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Nero,L,Impermeabili,Donna,Frosinone,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabile,"April 6, 2025",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Tortora,2XL,Impermeabili,Donna,Frosinone,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabile,"April 6, 2025",75 Pipistrello (https://www.notion.so/75-Pipistrello-138f56f3c32b80daaf92c2d05b3564ba?pvs=21),Blu,L,Impermeabili,Donna,Frosinone,No,,75,42.25,32.75,1.69,,25,17.25,75,,,,,,
Impermeabile,"April 6, 2025",75 Over (https://www.notion.so/75-Over-115f56f3c32b809e9b68f31eb98c469a?pvs=21),Tortora,M,Impermeabili,Donna,Frosinone,No,,75,41.25,33.75,1.71875,,24,17.25,75,,,,,,
Impermeabile,"April 6, 2025",75 Over (https://www.notion.so/75-Over-115f56f3c32b809e9b68f31eb98c469a?pvs=21),Nero,M,Impermeabili,Donna,Frosinone,No,,75,41.25,33.75,1.71875,,24,17.25,75,,,,,,
Impermeabile,"April 6, 2025",75 Slim (https://www.notion.so/75-Slim-115f56f3c32b80d6833fca946b0c068d?pvs=21),Nero,L,Impermeabili,Donna,Frosinone,No,,75,42.25,32.75,1.69,,25,17.25,75,,,,,,
Impermeabile,"April 6, 2025",85 Peso (https://www.notion.so/85-Peso-115f56f3c32b8018b72bf77aa5407c14?pvs=21),Pistacchio,S,Impermeabili,Donna,Frosinone,No,35,50,39.5,10.5,1.410714285714,,28,11.5,85,,,,,,
Spolverino,"April 6, 2025",K45 (https://www.notion.so/K45-1adf56f3c32b8004abc8f7becd2d69a4?pvs=21),Bianco,L,Spolverini,Donna,Frosinone,No,,45,24.35,20.65,1.739285714286,,14,10.35,45,,,,,,
Spolverino,"April 6, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Blu,53,Spolverini,Donna,Frosinone,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverino,"April 6, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Blu,S,Spolverini,Donna,Frosinone,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverino,"April 6, 2025",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Celestino,XL,Spolverini,Donna,Frosinone,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Spolverino,"April 6, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Tortora,3XL,Spolverini,Donna,Frosinone,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverino,"April 6, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Nero,2XL,Spolverini,Donna,Frosinone,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverino,"April 6, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Blu,2XL,Spolverini,Donna,Frosinone,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverino,"April 6, 2025",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Salvia,S,Spolverini,Donna,Frosinone,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Spolverino,"April 6, 2025",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Verde,54,Spolverini,Donna,Frosinone,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Spolverino,"April 6, 2025",35 Sport (https://www.notion.so/35-Sport-116f56f3c32b802f9036ec440af7f84e?pvs=21),Bianco,S,Spolverini,Donna,Frosinone,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
Spolverino,"April 6, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Celeste,S,Spolverini,Donna,Frosinone,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverino,"April 6, 2025",35 Sport 2 (https://www.notion.so/35-Sport-2-1b8f56f3c32b808087b0d334c9b0af59?pvs=21),Bianco,L,Spolverini,Donna,Frosinone,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
Spolverino,"April 6, 2025",35 Svasato Rov (https://www.notion.so/35-Svasato-Rov-1b4f56f3c32b80f4807cc3be174375d4?pvs=21),Nero,L,Spolverini,Donna,Frosinone,No,,35,22.05,12.95,1.575,,14,8.05,35,,,,,,
Spolverino,"April 6, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Tortora,3XL,Spolverini,Donna,Frosinone,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverino,"April 6, 2025",35 Svasato Light (https://www.notion.so/35-Svasato-Light-118f56f3c32b805da603ed1897eda30d?pvs=21),Bianco,54,Spolverini,Donna,Frosinone,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
Spolverino,"April 6, 2025",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Bianco,L,Spolverini,Donna,Frosinone,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Spolverino,"April 6, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Bianco,L,Spolverini,Donna,Frosinone,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverino,"April 6, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Tortora,L,Spolverini,Donna,Frosinone,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverino,"April 6, 2025",K45 (https://www.notion.so/K45-1adf56f3c32b8004abc8f7becd2d69a4?pvs=21),Bianco,L,Spolverini,Donna,Frosinone,No,,45,24.35,20.65,1.739285714286,,14,10.35,45,,,,,,
Spolverino,"April 6, 2025",35 Sport (https://www.notion.so/35-Sport-116f56f3c32b802f9036ec440af7f84e?pvs=21),Bianco,M,Spolverini,Donna,Frosinone,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
Spolverino,"April 6, 2025",35 Sport (https://www.notion.so/35-Sport-116f56f3c32b802f9036ec440af7f84e?pvs=21),Blu,53,Spolverini,Donna,Frosinone,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
Spolverino,"April 6, 2025",35 Sport (https://www.notion.so/35-Sport-116f56f3c32b802f9036ec440af7f84e?pvs=21),Bianco,2XL,Spolverini,Donna,Frosinone,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
Spolverino,"April 6, 2025",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Blu,M,Spolverini,Donna,Frosinone,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Spolverino,"April 6, 2025",35 Sport (https://www.notion.so/35-Sport-116f56f3c32b802f9036ec440af7f84e?pvs=21),Bianco,M,Spolverini,Donna,Frosinone,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
HeD CS Plus,"April 9, 2025",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Cipolla,44,100G,Donna,Siena,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
Fly CS Lungo,"April 9, 2025",Fly CS Lungo (https://www.notion.so/Fly-CS-Lungo-120f56f3c32b803986b4ceab25c74964?pvs=21),Celeste,XL,100G,Donna,Siena,No,,55,33.65,21.35,1.602380952381,,21,12.65,55,,,,,,
HeD Giacca Picasso,"April 9, 2025",HeD Picasso (https://www.notion.so/HeD-Picasso-1ccf56f3c32b80d88ad9e9cf075ece72?pvs=21),Salmone,52,100G,Donna,Siena,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
HeD Lungo Spilla,"April 9, 2025",HeD Lungo Spilla (https://www.notion.so/HeD-Lungo-Spilla-1bdf56f3c32b8056991ac0ac44591fa0?pvs=21),Nero,50,100G,Donna,Siena,No,,45,28.35,16.65,1.575,,18,10.35,45,,,,,,
HeD CS Plus,"April 9, 2025",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Cipolla,44,100G,Donna,Siena,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
Easy CS,"April 9, 2025",Easy CS (https://www.notion.so/Easy-CS-115f56f3c32b806dbea2cdebb1d33477?pvs=21),Salvia,M,100G,Donna,Siena,No,,35,23.05,11.95,1.536666666667,,15,8.05,35,,,,,,
Stock,"April 9, 2025",Stock (https://www.notion.so/Stock-115f56f3c32b803aa8fcc14ce3dd80aa?pvs=21),Rosso,44,100G,Donna,Siena,No,,35,18.05,16.95,1.805,,10,8.05,35,,,,,,
Fly CS Lungo,"April 9, 2025",Fly CS Lungo (https://www.notion.so/Fly-CS-Lungo-120f56f3c32b803986b4ceab25c74964?pvs=21),Celeste,M,100G,Donna,Siena,No,,55,33.65,21.35,1.602380952381,,21,12.65,55,,,,,,
Fly Rush,"April 9, 2025",Fly Rush (https://www.notion.so/Fly-Rush-115f56f3c32b80afb634cb94d88db3ab?pvs=21),Nero,3XL,100G,Donna,Siena,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
3/4 Trapezio,"April 9, 2025",Trapezio 3/4 (https://www.notion.so/Trapezio-3-4-115f56f3c32b80a09c1cf19a7e3a427f?pvs=21),Bianco,44,100G,Donna,Siena,No,,45,28.35,16.65,1.575,,18,10.35,45,,,,,,
Fly Rush,"April 9, 2025",Fly Rush (https://www.notion.so/Fly-Rush-115f56f3c32b80afb634cb94d88db3ab?pvs=21),Nero,2XL,100G,Donna,Siena,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
Easy CS,"April 9, 2025",Easy CS (https://www.notion.so/Easy-CS-115f56f3c32b806dbea2cdebb1d33477?pvs=21),Nero,S,100G,Donna,Siena,No,,35,23.05,11.95,1.536666666667,,15,8.05,35,,,,,,
Easy CS,"April 9, 2025",Easy CS (https://www.notion.so/Easy-CS-115f56f3c32b806dbea2cdebb1d33477?pvs=21),Salvia,S,100G,Donna,Siena,No,,35,23.05,11.95,1.536666666667,,15,8.05,35,,,,,,
35 Svasato,"April 9, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Blu,2XL,Spolverini,Donna,Siena,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Stock,"April 9, 2025",Stock (https://www.notion.so/Stock-115f56f3c32b803aa8fcc14ce3dd80aa?pvs=21),Rosso,54,100G,Donna,Siena,No,,35,18.05,16.95,1.805,,10,8.05,35,,,,,,
K35,"April 9, 2025",K35 Over (https://www.notion.so/K35-Over-1d0f56f3c32b80b192bbdfa664f3c769?pvs=21),Blu,2XL,Spolverini,Donna,Siena,No,,35,18.05,16.95,1.805,,10,8.05,35,,,,,,
35 Svasato,"April 9, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Bianco,M,Spolverini,Donna,Siena,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
35 Svasato,"April 9, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Blu,S,Spolverini,Donna,Siena,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
35 Sport,"April 9, 2025",35 Sport (https://www.notion.so/35-Sport-116f56f3c32b802f9036ec440af7f84e?pvs=21),Blu,2XL,Spolverini,Donna,Siena,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
35 Svasato,"April 9, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Bianco,L,Spolverini,Donna,Siena,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
35 Svasato,"April 9, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Verde,57,Spolverini,Donna,Siena,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
35 Svasato,"April 9, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Blu,M,Spolverini,Donna,Siena,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
K25,"April 9, 2025",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Blu,54,Spolverini,Unisex,Siena,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Gilet CS,"April 9, 2025",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Panna,56,Gilet,Donna,Siena,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Gilet CS,"April 9, 2025",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Blu,XL,Gilet,Donna,Siena,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Gilet Uomo,"April 9, 2025",Gilet Uomo (https://www.notion.so/Gilet-Uomo-12926fe15a294a75a5f174f080d566a4?pvs=21),Blu,2XL,Gilet,Uomo,Siena,No,,25,16.25,8.75,1.547619047619,,10.5,5.75,25,,,,,,
Gilet Uomo,"April 9, 2025",Gilet Uomo (https://www.notion.so/Gilet-Uomo-12926fe15a294a75a5f174f080d566a4?pvs=21),Blu,3XL,Gilet,Uomo,Siena,No,,25,16.25,8.75,1.547619047619,,10.5,5.75,25,,,,,,
Gilet CS,"April 9, 2025",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Panna,3XL,Gilet,Donna,Siena,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Trench CS,"April 9, 2025",Trench CS (https://www.notion.so/Trench-CS-1d2f56f3c32b8008b273e0869606776a?pvs=21),Blu,L,Trench,Donna,Siena,No,,55,32.65,22.35,1.6325,,20,12.65,55,,,,,,
Easy CS,"April 9, 2025",Easy CS (https://www.notion.so/Easy-CS-115f56f3c32b806dbea2cdebb1d33477?pvs=21),Nero,L,100G,Donna,Siena,No,,35,23.05,11.95,1.536666666667,,15,8.05,35,,,,,,
65 Trapuntato,"April 9, 2025",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Bianco,M,Impermeabili,Donna,Siena,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
35 Svasato,"April 9, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Bianco,XL,Spolverini,Donna,Siena,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Neoprene Light CS ov,"April 9, 2025",Neoprene Light CS ov (https://www.notion.so/Neoprene-Light-CS-ov-198f56f3c32b80a59d1cfcff56af1954?pvs=21),Nero,2XL,Neoprene Light,Donna,Siena,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
Neoprene Light MID 2,"April 9, 2025",Neoprene Light 2 MID (https://www.notion.so/Neoprene-Light-2-MID-1a8f56f3c32b800fb320f378bf297b28?pvs=21),Blu,XL,Neoprene Light,Donna,Siena,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
Fly CS 2,"April 11, 2025",Fly CS 2 (https://www.notion.so/Fly-CS-2-11ef56f3c32b802b8d8fd5039562a991?pvs=21),Verde Militare,XL,100G,Donna,Colle Val D'Elsa,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
Fly CS 2,"April 11, 2025",Fly CS 2 (https://www.notion.so/Fly-CS-2-11ef56f3c32b802b8d8fd5039562a991?pvs=21),Pistacchio,XL,100G,Donna,Colle Val D'Elsa,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
Fly Special 55,"April 11, 2025",Fly Special 55 (https://www.notion.so/Fly-Special-55-115f56f3c32b808789a0f28811e06cf9?pvs=21),Tortora,S,100G,Donna,Colle Val D'Elsa,No,,55,32.65,22.35,1.6325,,20,12.65,55,,,,,,
HeD CS,"April 11, 2025",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Bianco,52,100G,Donna,Colle Val D'Elsa,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
Fly Rush,"April 11, 2025",Fly Rush (https://www.notion.so/Fly-Rush-115f56f3c32b80afb634cb94d88db3ab?pvs=21),Bianco,S,100G,Donna,Colle Val D'Elsa,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
