Articolo Venduto,Date,Articolo - Listino,Colore,Taglia,Categoria,Genere,Posto,CASH,Sconto,Prezzo vendita,Costo acquisto + IVA,Netto,Margine %,Inventario
Neoprene,"November 23, 2024",Neoprene Corto IS (https://www.notion.so/Neoprene-Corto-IS-117f56f3c32b8022bd9dcac86ea5d10c?pvs=21),Nero,S,Neoprene,Donna,Scandicci,No,,75,45.25,29.75,1.616071428571,
Neoprene,"November 23, 2024",Neoprene Corto IS Pelo (https://www.notion.so/Neoprene-Corto-IS-Pelo-138f56f3c32b80208f62db90ba6c1db2?pvs=21),Verde,S,Neoprene,Donna,Scandicci,No,,75,49.25,25.75,1.5390625,
100g,"November 26, 2024",100g Blazer (https://www.notion.so/100g-Blazer-115f56f3c32b808cabbfc62af17239b5?pvs=21),Blu,M,100G,Donna,Campo di Marte,No,,35,23.05,11.95,1.536666666667,
Gilet,"November 26, 2024",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Nero,3XL,Gilet,Donna,Campo di Marte,No,,25,15.75,9.25,1.575,
Parka,"November 26, 2024",Parka Invernale (https://www.notion.so/Parka-Invernale-116f56f3c32b8043a303c837a7dc2b01?pvs=21),Grigio,XL,Parka,Uomo,Campo di Marte,No,,60,28.8,31.2,1.92,
Murmansky,"November 26, 2024",Murmansky (https://www.notion.so/Murmansky-176f56f3c32b8081bfcbea77adc54cab?pvs=21),Verde,52,Pelliccia,Donna,Campo di Marte,No,-150,400,97,303,19.4,
Eco Pelliccia,"November 26, 2024",Eco Fur CAL (https://www.notion.so/Eco-Fur-CAL-14af56f3c32b80f5a151d0b7ff28c916?pvs=21),Nero,47,Eco Fur,Donna,Campo di Marte,No,,75,42.25,32.75,1.69,
Eco Pelliccia,"November 26, 2024",Eco Fur STK CF bott (https://www.notion.so/Eco-Fur-STK-CF-bott-141f56f3c32b809680b8f712b547e81d?pvs=21),Bianco,46,Eco Fur,Donna,Campo di Marte,No,,55,17.65,37.35,3.53,
Eco Pelliccia,"November 26, 2024",Eco Fur Cappotto (https://www.notion.so/Eco-Fur-Cappotto-13ef56f3c32b80549cc5c29bb452166b?pvs=21),Nero,M,Eco Fur,Donna,Campo di Marte,No,,85,54.55,30.45,1.558571428571,
Eco Pelliccia,"November 26, 2024",Eco Fur Gilet Corto Vis (https://www.notion.so/Eco-Fur-Gilet-Corto-Vis-14af56f3c32b80e99a6bdc33b89860a6?pvs=21),Nero,M,Eco Fur,Donna,Campo di Marte,No,,65,39.95,25.05,1.598,
Impermeabili,"December 6, 2024",85 Peso (https://www.notion.so/85-Peso-115f56f3c32b8018b72bf77aa5407c14?pvs=21),Nero,XL,Impermeabili,Donna,Colle Val D'Elsa,No,,85,47.55,37.45,1.698214285714,
Neoprene,"December 6, 2024",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Blu,55,Neoprene,Donna,Colle Val D'Elsa,No,,75,45.25,29.75,1.616071428571,
Neoprene,"December 6, 2024",Neoprene Lungo Rov. 2 (https://www.notion.so/Neoprene-Lungo-Rov-2-154f56f3c32b80a6805de2b818ce69fb?pvs=21),Bianco,3XL,Neoprene,Donna,Colle Val D'Elsa,No,,85,52.55,32.45,1.592424242424,
Woolrich,"December 6, 2024",Woolrich (https://www.notion.so/Woolrich-154f56f3c32b80d8b406ef5601cac05d?pvs=21),Rosso,L,Neoprene,Donna,Colle Val D'Elsa,No,,65,19.95,45.05,3.99,
100g,"December 6, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,L,100G,Donna,Colle Val D'Elsa,No,,45,29.35,15.65,1.544736842105,
Neoprene,"December 4, 2024",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Blu,55,Neoprene,Donna,Siena,No,,75,45.25,29.75,1.616071428571,
Neoprene,"December 4, 2024",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Nero,L,Neoprene,Donna,Siena,No,,75,45.25,29.75,1.616071428571,
K-Way,"December 4, 2024",K-Way Peso Lungo (https://www.notion.so/K-Way-Peso-Lungo-1cc1df5fab6a4ce6b6e1ab92b6cfdf89?pvs=21),Blu,2XL,K-Way,Donna,Siena,No,,65,36.95,28.05,1.679545454545,
100g,"December 4, 2024",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Cipolla,46,100G,Donna,Siena,No,,55,34.65,20.35,1.575,
100g,"December 4, 2024",100g Blazer (https://www.notion.so/100g-Blazer-115f56f3c32b808cabbfc62af17239b5?pvs=21),Blu,M,100G,Donna,Siena,No,,35,23.05,11.95,1.536666666667,
Piumino,"December 4, 2024",Piuma Lungo Zip (https://www.notion.so/Piuma-Lungo-Zip-fe0c9536b9154efab0c7ba41afd5b6ea?pvs=21),Petrolio,M,Piumino,Donna,Siena,No,,85,49.55,35.45,1.651666666667,
Eco Fur,"December 4, 2024",Eco Fur Cappotto (https://www.notion.so/Eco-Fur-Cappotto-13ef56f3c32b80549cc5c29bb452166b?pvs=21),Panna,L,Eco Fur,Donna,Siena,No,,85,54.55,30.45,1.558571428571,
Eco Fur,"December 4, 2024",Eco Fur STK Lunga (https://www.notion.so/Eco-Fur-STK-Lunga-13ef56f3c32b80378c74f074d8b41689?pvs=21),Nero,L,Eco Fur,Donna,Siena,No,,45,15.35,29.65,3.07,
Eco Fur,"December 4, 2024",Eco Fur STK Lunga (https://www.notion.so/Eco-Fur-STK-Lunga-13ef56f3c32b80378c74f074d8b41689?pvs=21),Blu,L,Eco Fur,Donna,Siena,No,,45,15.35,29.65,3.07,
Impermeabili,"December 4, 2024",85 Peso (https://www.notion.so/85-Peso-115f56f3c32b8018b72bf77aa5407c14?pvs=21),Bianco,M,Impermeabili,Donna,Siena,No,,85,47.55,37.45,1.698214285714,
Parka,"December 4, 2024",Parka Invernale (https://www.notion.so/Parka-Invernale-116f56f3c32b8043a303c837a7dc2b01?pvs=21),Verde,XL,Parka,Donna,Siena,No,,60,28.8,31.2,1.92,
Invernale,"December 4, 2024",75 Panno (https://www.notion.so/75-Panno-154f56f3c32b80d4aca1d2b2f7429767?pvs=21),Pistacchio,S,Invernale,Donna,Siena,No,,75,47.25,27.75,1.575,
Poncho,"December 4, 2024",Poncho Lapin (https://www.notion.so/Poncho-Lapin-154f56f3c32b80c68e56c29820f24fbf?pvs=21),Nero,One Size,Pelliccia,Donna,Siena,No,,35,21.05,13.95,1.619230769231,
Pelliccia,"December 4, 2024",Pelliccia (https://www.notion.so/Pelliccia-116f56f3c32b8013aadac721b2beb71c?pvs=21),Nero,One Size,Pelliccia,Donna,Siena,No,-10,110,30.3,79.7,6.06,
Pelliccia,"December 4, 2024",Pelliccia (https://www.notion.so/Pelliccia-116f56f3c32b8013aadac721b2beb71c?pvs=21),Nero,One Size,Pelliccia,Donna,Siena,No,50,50,16.5,33.5,3.3,
Lana Merino,"December 6, 2024",Lana Merino (https://www.notion.so/Lana-Merino-154f56f3c32b8015b1fafc3cedf6d6fe?pvs=21),Nero,L,Maglieria,Donna,Colle Val D'Elsa,No,10,25,10.75,14.25,2.15,
Lana Merino,"December 6, 2024",Lana Merino (https://www.notion.so/Lana-Merino-154f56f3c32b8015b1fafc3cedf6d6fe?pvs=21),Nero,L,Maglieria,Donna,Colle Val D'Elsa,No,10,25,10.75,14.25,2.15,
Neoprene,"December 6, 2024",Neoprene Lungo Fly (https://www.notion.so/Neoprene-Lungo-Fly-138f56f3c32b80a5884df86c3cbb20ae?pvs=21),Nero,S,Neoprene,Donna,Colle Val D'Elsa,No,,75,47.25,27.75,1.575,
Neoprene,"December 8, 2024",Neoprene Lungo Rov. 2 (https://www.notion.so/Neoprene-Lungo-Rov-2-154f56f3c32b80a6805de2b818ce69fb?pvs=21),Bianco,XL,Neoprene,Donna,Colle Straordinario,No,,85,52.55,32.45,1.592424242424,
Neopreme,"December 10, 2024",Neoprene Lungo Middle (https://www.notion.so/Neoprene-Lungo-Middle-13af56f3c32b8031bf7df75d0583bfc2?pvs=21),Blu,L,Neoprene,Donna,Campo di Marte,No,,75,47.25,27.75,1.575,
Neopreme,"December 10, 2024",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Nero,57,Neoprene,Donna,Campo di Marte,No,,75,45.25,29.75,1.616071428571,
K-Way,"December 10, 2024",K-Way Peso Lungo (https://www.notion.so/K-Way-Peso-Lungo-1cc1df5fab6a4ce6b6e1ab92b6cfdf89?pvs=21),Nero,M,K-Way,Donna,Campo di Marte,No,,65,36.95,28.05,1.679545454545,
Eco Fur,"December 10, 2024",Eco Fur Low CF (https://www.notion.so/Eco-Fur-Low-CF-141f56f3c32b80449ddfc02aefed79be?pvs=21),Marrone,XS,Eco Fur,Donna,Campo di Marte,No,10,25,10.75,14.25,2.15,
Eco Fur,"December 10, 2024",Eco Fur Zip CS Corta (https://www.notion.so/Eco-Fur-Zip-CS-Corta-154f56f3c32b804caa8def1660efea0f?pvs=21),Nero,S,Eco Fur,Donna,Campo di Marte,No,,55,32.65,22.35,1.6325,
Uomo,"December 10, 2024",Uomo Invernale (https://www.notion.so/Uomo-Invernale-15bf56f3c32b80f38e9bf784175558c7?pvs=21),Blu,54,Invernale,Uomo,Campo di Marte,No,20,60,18.8,41.2,3.76,
Neopreme,"December 9, 2024",Neoprene Lungo Fly (https://www.notion.so/Neoprene-Lungo-Fly-138f56f3c32b80a5884df86c3cbb20ae?pvs=21),Verde Fluo,XL,Neoprene,Donna,Cure,No,,75,47.25,27.75,1.575,
Neopreme,"December 9, 2024",Neoprene Scii Rov. (https://www.notion.so/Neoprene-Scii-Rov-144f56f3c32b80d0a5a7efcd1153dc8e?pvs=21),Bianco,S,Neoprene,Donna,Cure,No,,75,45.25,29.75,1.616071428571,
Neopreme,"December 9, 2024",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Blu,L,Neoprene,Donna,Cure,No,,75,45.25,29.75,1.616071428571,
Woolrich,"December 9, 2024",Woolrich (https://www.notion.so/Woolrich-154f56f3c32b80d8b406ef5601cac05d?pvs=21),Beige,2XL,Invernale,Uomo,Cure,No,-20,85,24.55,60.45,4.91,
Lana Merino,"December 9, 2024",Lana Merino (https://www.notion.so/Lana-Merino-154f56f3c32b8015b1fafc3cedf6d6fe?pvs=21),Verde,S,Maglieria,Donna,Cure,No,5,30,11.9,18.1,2.38,
Lana Merino,"December 9, 2024",Lana Merino (https://www.notion.so/Lana-Merino-154f56f3c32b8015b1fafc3cedf6d6fe?pvs=21),Nero,S,Maglieria,Donna,Cure,No,5,30,11.9,18.1,2.38,
Pelliccia,"December 9, 2024",Pelliccia (https://www.notion.so/Pelliccia-116f56f3c32b8013aadac721b2beb71c?pvs=21),Maculato,One Size,Pelliccia,Donna,Cure,No,-20,120,32.6,87.4,6.52,
200G,"December 7, 2024",Fly CS 200g STK (https://www.notion.so/Fly-CS-200g-STK-15bf56f3c32b80e59d9cc04e1659e802?pvs=21),Nero,L,200G,Donna,Scandicci,No,,55,27.65,27.35,1.843333333333,
Neopreme,"December 7, 2024",Neoprene Lungo Fly (https://www.notion.so/Neoprene-Lungo-Fly-138f56f3c32b80a5884df86c3cbb20ae?pvs=21),Nero,XL,Neoprene,Donna,Scandicci,No,,75,47.25,27.75,1.575,
Invernale,"December 7, 2024",75 Panno (https://www.notion.so/75-Panno-154f56f3c32b80d4aca1d2b2f7429767?pvs=21),Bianco,2XL,Invernale,Donna,Scandicci,No,,75,47.25,27.75,1.575,
Invernale,"December 7, 2024",75 Panno (https://www.notion.so/75-Panno-154f56f3c32b80d4aca1d2b2f7429767?pvs=21),Verde Fluo,S,Invernale,Donna,Scandicci,No,,75,47.25,27.75,1.575,
Neopreme,"December 7, 2024",Neoprene Scii Rov. (https://www.notion.so/Neoprene-Scii-Rov-144f56f3c32b80d0a5a7efcd1153dc8e?pvs=21),Bianco,44,Neoprene,Donna,Scandicci,No,,75,45.25,29.75,1.616071428571,
Neopreme,"December 7, 2024",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Nero,57,Neoprene,Donna,Scandicci,No,,75,45.25,29.75,1.616071428571,
Eco Fur,"December 7, 2024",Eco Fur Lunga Cintura CF (https://www.notion.so/Eco-Fur-Lunga-Cintura-CF-a5c96b2e47e04fa5b77676fb6b1bf089?pvs=21),Beige,S,Eco Fur,Donna,Scandicci,No,,75,45.25,29.75,1.616071428571,
Eco Fur,"December 7, 2024",Eco Fur CAL (https://www.notion.so/Eco-Fur-CAL-14af56f3c32b80f5a151d0b7ff28c916?pvs=21),Nero,47,Eco Fur,Donna,Scandicci,No,,75,42.25,32.75,1.69,
Neopreme,"December 7, 2024",Neoprene Lungo IS Pelo (https://www.notion.so/Neoprene-Lungo-IS-Pelo-15bf56f3c32b8011b678df03cac51c03?pvs=21),Nero,M,Neoprene,Donna,Scandicci,No,,95,54.85,40.15,1.662121212121,
Neopreme,"December 7, 2024",Neoprene Corto Fly (https://www.notion.so/Neoprene-Corto-Fly-11ef56f3c32b809a8b3ef8ea4071a00c?pvs=21),Nero,XL,Neoprene,Donna,Scandicci,No,,65,39.95,25.05,1.598,
Piumino,"December 7, 2024",Piuma Lungo Cintura (https://www.notion.so/Piuma-Lungo-Cintura-138f56f3c32b800fbab0c6cd55062bf2?pvs=21),Bianco,L,Piumino,Donna,Scandicci,No,,105,54.15,50.85,1.805,
Piumino,"December 7, 2024",Stock (https://www.notion.so/Stock-115f56f3c32b803aa8fcc14ce3dd80aa?pvs=21),Bianco,L,Piumino,Donna,Scandicci,No,-15,50,21.5,28.5,2.15,
100g,"December 3, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Bianco,S,100G,Donna,Campo di Marte,No,,45,29.35,15.65,1.544736842105,
100g,"December 3, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,2XL,100G,Donna,Campo di Marte,No,,45,29.35,15.65,1.544736842105,
Neoprene,"December 3, 2024",Neoprene Lungo Middle (https://www.notion.so/Neoprene-Lungo-Middle-13af56f3c32b8031bf7df75d0583bfc2?pvs=21),Blu,4XL,Neoprene,Donna,Campo di Marte,No,,75,47.25,27.75,1.575,
Eco Fur,"December 3, 2024",Eco Fur STK Corta (https://www.notion.so/Eco-Fur-STK-Corta-144f56f3c32b8057ab4cdb6eec5c87ef?pvs=21),Blu,XS,Eco Fur,Donna,Campo di Marte,No,,45,15.35,29.65,3.07,
Eco Fur,"December 3, 2024",Eco Fur STK CF bott (https://www.notion.so/Eco-Fur-STK-CF-bott-141f56f3c32b809680b8f712b547e81d?pvs=21),Grigio,L,Eco Fur,Donna,Campo di Marte,No,,55,17.65,37.35,3.53,
Neoprene,"December 8, 2024",Neoprene Lungo IS (https://www.notion.so/Neoprene-Lungo-IS-115f56f3c32b80639e13f56076072178?pvs=21),Nero,53,Neoprene,Donna,Colle Straordinario,No,,85,51.55,33.45,1.6109375,
Neoprene,"December 8, 2024",Neoprene Lungo Middle (https://www.notion.so/Neoprene-Lungo-Middle-13af56f3c32b8031bf7df75d0583bfc2?pvs=21),Blu,2XL,Neoprene,Donna,Colle Straordinario,No,,75,47.25,27.75,1.575,
Neoprene,"December 8, 2024",Neoprene Lungo Fly (https://www.notion.so/Neoprene-Lungo-Fly-138f56f3c32b80a5884df86c3cbb20ae?pvs=21),Nero,M,Neoprene,Donna,Colle Straordinario,No,,75,47.25,27.75,1.575,
Neoprene,"December 8, 2024",Neoprene Corto IS Pelo (https://www.notion.so/Neoprene-Corto-IS-Pelo-138f56f3c32b80208f62db90ba6c1db2?pvs=21),Bianco,L,Neoprene,Donna,Colle Straordinario,No,,75,49.25,25.75,1.5390625,
Neoprene,"December 8, 2024",Neoprene Corto IS Pelo (https://www.notion.so/Neoprene-Corto-IS-Pelo-138f56f3c32b80208f62db90ba6c1db2?pvs=21),Bianco,2XL,Neoprene,Donna,Colle Straordinario,No,,75,49.25,25.75,1.5390625,
Neoprene,"December 8, 2024",Neoprene Corto Fly (https://www.notion.so/Neoprene-Corto-Fly-11ef56f3c32b809a8b3ef8ea4071a00c?pvs=21),Fragola,2XL,Neoprene,Donna,Colle Straordinario,No,,65,39.95,25.05,1.598,
Impermeabili,"December 8, 2024",85 Peso (https://www.notion.so/85-Peso-115f56f3c32b8018b72bf77aa5407c14?pvs=21),Nero,S,Impermeabili,Donna,Colle Straordinario,No,,85,47.55,37.45,1.698214285714,
Eco Fur,"December 8, 2024",Eco Fur STK CF bott (https://www.notion.so/Eco-Fur-STK-CF-bott-141f56f3c32b809680b8f712b547e81d?pvs=21),Blu,46,Eco Fur,Donna,Colle Straordinario,No,,55,17.65,37.35,3.53,
Eco Fur,"December 8, 2024",Eco Fur STK Corta (https://www.notion.so/Eco-Fur-STK-Corta-144f56f3c32b8057ab4cdb6eec5c87ef?pvs=21),Marrone,S,Eco Fur,Donna,Colle Straordinario,No,,45,15.35,29.65,3.07,
Parka,"December 8, 2024",Parka Invernale (https://www.notion.so/Parka-Invernale-116f56f3c32b8043a303c837a7dc2b01?pvs=21),Verde,S,Parka,Donna,Colle Straordinario,No,10,50,26.5,23.5,1.766666666667,
Parka,"December 8, 2024",Parka Invernale (https://www.notion.so/Parka-Invernale-116f56f3c32b8043a303c837a7dc2b01?pvs=21),Verde,S,Parka,Donna,Colle Straordinario,No,10,50,26.5,23.5,1.766666666667,
Shearling,"December 8, 2024",Foce (https://www.notion.so/Foce-683e895e0b7d449d9ba1416125632587?pvs=21),Panna,42,Invernale,Donna,Colle Straordinario,No,-150,250,67.5,182.5,6.75,
Foce,"December 8, 2024",Foce (https://www.notion.so/Foce-683e895e0b7d449d9ba1416125632587?pvs=21),Panna,42,Invernale,Donna,Colle Straordinario,No,-50,150,44.5,105.5,4.45,
Neoprene,"December 11, 2024",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Nero,51,Neoprene,Donna,Siena,No,,75,45.25,29.75,1.616071428571,
Neoprene,"December 11, 2024",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Nero,S,Neoprene,Donna,Siena,No,,75,45.25,29.75,1.616071428571,
Neoprene,"December 11, 2024",Neoprene Lungo Middle (https://www.notion.so/Neoprene-Lungo-Middle-13af56f3c32b8031bf7df75d0583bfc2?pvs=21),Tortora,48,Neoprene,Donna,Siena,No,,75,47.25,27.75,1.575,
Neoprene,"December 11, 2024",Neoprene Uomo Rov (https://www.notion.so/Neoprene-Uomo-Rov-14af56f3c32b8062a5fbcd85e4e33767?pvs=21),Verde,L,Neoprene,Donna,Siena,No,,75,47.25,27.75,1.575,
K-Way,"December 11, 2024",K-Way Peso Corto (https://www.notion.so/K-Way-Peso-Corto-9bdc95352b494f0d92258347c11853d1?pvs=21),Nero,S,Neoprene,Donna,Siena,No,,55,30.65,24.35,1.702777777778,
Eco Fur,"December 11, 2024",Eco Fur Low CF (https://www.notion.so/Eco-Fur-Low-CF-141f56f3c32b80449ddfc02aefed79be?pvs=21),Marrone,XS,Eco Fur,Donna,Siena,No,10,25,10.75,14.25,2.15,
Eco Fur,"December 11, 2024",Eco Fur CAL (https://www.notion.so/Eco-Fur-CAL-14af56f3c32b80f5a151d0b7ff28c916?pvs=21),Nero,53,Eco Fur,Donna,Siena,No,,75,42.25,32.75,1.69,
Pelliccia,"December 11, 2024",Pelliccia (https://www.notion.so/Pelliccia-116f56f3c32b8013aadac721b2beb71c?pvs=21),Panna,One Size,Pelliccia,Donna,Siena,No,-15,115,31.45,83.55,6.29,
Invernale,"December 11, 2024",75 Panno (https://www.notion.so/75-Panno-154f56f3c32b80d4aca1d2b2f7429767?pvs=21),Verde Fluo,2XL,Invernale,Donna,Siena,No,,75,47.25,27.75,1.575,
Piumino,"December 11, 2024",Stock (https://www.notion.so/Stock-115f56f3c32b803aa8fcc14ce3dd80aa?pvs=21),Bianco,S,Piumino,Donna,Siena,No,-20,55,22.65,32.35,2.265,
Piumino,"December 11, 2024",Piuma Lungo Zip (https://www.notion.so/Piuma-Lungo-Zip-fe0c9536b9154efab0c7ba41afd5b6ea?pvs=21),Bianco,L,Piumino,Donna,Siena,No,,85,49.55,35.45,1.651666666667,
Piumino,"December 11, 2024",Foce (https://www.notion.so/Foce-683e895e0b7d449d9ba1416125632587?pvs=21),Nero,L,Piumino,Donna,Siena,No,-50,150,44.5,105.5,4.45,
Neoprene,"December 13, 2024",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Nero,S,Neoprene,Donna,Colle Val D'Elsa,No,,75,45.25,29.75,1.616071428571,
Neoprene,"December 13, 2024",Neoprene Corto IS (https://www.notion.so/Neoprene-Corto-IS-117f56f3c32b8022bd9dcac86ea5d10c?pvs=21),Nero,2XL,Neoprene,Donna,Colle Val D'Elsa,No,,75,45.25,29.75,1.616071428571,
100g,"December 13, 2024",Trapezio 3/4 (https://www.notion.so/Trapezio-3-4-115f56f3c32b80a09c1cf19a7e3a427f?pvs=21),Lilla,50,100G,Donna,Colle Val D'Elsa,No,,45,28.35,16.65,1.575,
Neoprene,"December 15, 2024",Neoprene Lungo Middle (https://www.notion.so/Neoprene-Lungo-Middle-13af56f3c32b8031bf7df75d0583bfc2?pvs=21),Blu,M,Neoprene,Donna,Perugia,No,,75,47.25,27.75,1.575,Gio (https://www.notion.so/Gio-174f56f3c32b8027b50ff11216e969ec?pvs=21)
Neoprene,"December 15, 2024",Neoprene Lungo Rov. (S2) (https://www.notion.so/Neoprene-Lungo-Rov-S2-156f56f3c32b804fb0eddcea3a79f631?pvs=21),Nero,M,Neoprene,Donna,Perugia,No,,75,47.25,27.75,1.575,
Neoprene,"December 15, 2024",Neoprene Lungo Rov. (S2) (https://www.notion.so/Neoprene-Lungo-Rov-S2-156f56f3c32b804fb0eddcea3a79f631?pvs=21),Nero,55,Neoprene,Donna,Perugia,No,,75,47.25,27.75,1.575,
Neoprene,"December 15, 2024",Neoprene Lungo Rov. (S2) (https://www.notion.so/Neoprene-Lungo-Rov-S2-156f56f3c32b804fb0eddcea3a79f631?pvs=21),Nero,49,Neoprene,Donna,Perugia,No,3,72,46.56,25.44,1.552,
Neoprene,"December 15, 2024",Neoprene Lungo Rov. (S2) (https://www.notion.so/Neoprene-Lungo-Rov-S2-156f56f3c32b804fb0eddcea3a79f631?pvs=21),Nero,XL,Neoprene,Donna,Perugia,No,,75,47.25,27.75,1.575,
Neoprene,"December 15, 2024",Neoprene Uomo IS (https://www.notion.so/Neoprene-Uomo-IS-15df56f3c32b8013b2f9f75ec827a1f4?pvs=21),Nero,2XL,Neoprene,Uomo,Perugia,No,,85,52.55,32.45,1.592424242424,
Neoprene,"December 15, 2024",Neoprene Lungo Fly (https://www.notion.so/Neoprene-Lungo-Fly-138f56f3c32b80a5884df86c3cbb20ae?pvs=21),Nero,2XL,Neoprene,Donna,Perugia,No,,75,47.25,27.75,1.575,
Neoprene,"December 15, 2024",Neoprene Corto IS Pelo (https://www.notion.so/Neoprene-Corto-IS-Pelo-138f56f3c32b80208f62db90ba6c1db2?pvs=21),Verde,M,Neoprene,Donna,Perugia,No,,75,49.25,25.75,1.5390625,
Neoprene,"December 15, 2024",Neoprene Corto IS (https://www.notion.so/Neoprene-Corto-IS-117f56f3c32b8022bd9dcac86ea5d10c?pvs=21),Nero,2XL,Neoprene,Donna,Perugia,No,,75,45.25,29.75,1.616071428571,
Neoprene,"December 15, 2024",Neoprene Uomo Rov (https://www.notion.so/Neoprene-Uomo-Rov-14af56f3c32b8062a5fbcd85e4e33767?pvs=21),Blu,XL,Neoprene,Uomo,Perugia,No,,75,47.25,27.75,1.575,
Neoprene,"December 15, 2024",Neoprene Corto Rov. CAL (https://www.notion.so/Neoprene-Corto-Rov-CAL-15df56f3c32b807b980fd213f0f8c955?pvs=21),Nero,57,Neoprene,Uomo,Perugia,No,,75,42.25,32.75,1.69,
Neoprene,"December 15, 2024",Neoprene Corto Middle (https://www.notion.so/Neoprene-Corto-Middle-11cf56f3c32b800ab85cc6a28eaf824f?pvs=21),Nero,M,Neoprene,Uomo,Perugia,No,,65,39.95,25.05,1.598,
Eco Fur,"December 15, 2024",Eco Fur CAL (https://www.notion.so/Eco-Fur-CAL-14af56f3c32b80f5a151d0b7ff28c916?pvs=21),Nero,57,Eco Fur,Donna,Perugia,No,,75,42.25,32.75,1.69,
Eco Fur,"December 15, 2024",Eco Fur Lunga Cintura CF (https://www.notion.so/Eco-Fur-Lunga-Cintura-CF-a5c96b2e47e04fa5b77676fb6b1bf089?pvs=21),Nero,M,Eco Fur,Donna,Perugia,No,,75,45.25,29.75,1.616071428571,
Eco Fur,"December 15, 2024",Eco Fur Mantella (https://www.notion.so/Eco-Fur-Mantella-15df56f3c32b80c89becf738918398a2?pvs=21),Marrone,One Size,Eco Fur,Donna,Perugia,No,,45,15.35,29.65,3.07,
Eco Fur,"December 15, 2024",Eco Fur Zip CS Lunga (https://www.notion.so/Eco-Fur-Zip-CS-Lunga-154f56f3c32b80649d61c9148f6ae7c8?pvs=21),Nero,3XL,Eco Fur,Donna,Perugia,No,,65,36.95,28.05,1.679545454545,
Eco Fur,"December 15, 2024",Eco Fur Gilet Sciancrato (https://www.notion.so/Eco-Fur-Gilet-Sciancrato-14af56f3c32b80d7a489e53cd5c9c240?pvs=21),Nero,L,Eco Fur,Donna,Perugia,No,,65,39.95,25.05,1.598,
Eco Fur,"December 15, 2024",Eco Fur STK Lunga (https://www.notion.so/Eco-Fur-STK-Lunga-13ef56f3c32b80378c74f074d8b41689?pvs=21),Bianco,M,Eco Fur,Donna,Perugia,No,,45,15.35,29.65,3.07,
Eco Fur,"December 15, 2024",Eco Fur STK Lunga (https://www.notion.so/Eco-Fur-STK-Lunga-13ef56f3c32b80378c74f074d8b41689?pvs=21),Nero,38,Eco Fur,Donna,Perugia,No,,45,15.35,29.65,3.07,
Eco Fur,"December 15, 2024",Eco Fur STK Lunga (https://www.notion.so/Eco-Fur-STK-Lunga-13ef56f3c32b80378c74f074d8b41689?pvs=21),Nero,40,Eco Fur,Donna,Perugia,No,,45,15.35,29.65,3.07,
Eco Fur,"December 15, 2024",Eco Fur STK Lunga (https://www.notion.so/Eco-Fur-STK-Lunga-13ef56f3c32b80378c74f074d8b41689?pvs=21),Magenta,42,Eco Fur,Donna,Perugia,No,,45,15.35,29.65,3.07,
Eco Fur,"December 15, 2024",Eco Fur STK CF bott (https://www.notion.so/Eco-Fur-STK-CF-bott-141f56f3c32b809680b8f712b547e81d?pvs=21),Bluette,2XL,Eco Fur,Donna,Perugia,No,,55,17.65,37.35,3.53,
Eco Fur,"December 15, 2024",Eco Fur STK Corta (https://www.notion.so/Eco-Fur-STK-Corta-144f56f3c32b8057ab4cdb6eec5c87ef?pvs=21),Marrone,S,Eco Fur,Donna,Perugia,No,,45,15.35,29.65,3.07,
